Year,Province,Procedure,pct_Meeting_Benchmark,50th_Percentile,90th_Percentile,Volume,Has_Benchmark,Wait_Range,Ontario_50th,Vs_Ontario_Gap
2022,Nova Scotia,Hip Replacement,48.6,191.0,608.0,745.0,True,417.0,,
2022,Nova Scotia,Knee Replacement,38.5,225.0,665.0,980.0,True,440.0,,
2022,Nova Scotia,Lung Cancer Surgery,,23.0,71.0,199.0,False,48.0,,
2022,Nova Scotia,MRI Scan,,91.0,348.0,12679.0,False,257.0,,
2022,Nova Scotia,Prostate Cancer Surgery,,146.0,219.0,100.0,False,73.0,,
2022,Nova Scotia,Radiation Therapy,78.0,19.0,39.0,1513.0,True,20.0,,
2022,Ontario,Bladder Cancer Surgery,,27.0,77.0,5601.0,False,50.0,,
2022,Ontario,Breast Cancer Surgery,,19.0,41.0,6719.0,False,22.0,,
2022,Ontario,CABG,,8.0,62.9,3142.0,False,54.9,,
2022,Ontario,CT Scan,,8.0,71.0,518597.0,False,63.0,,
2022,Ontario,Cataract Surgery,58.8370259846288,87.0,327.0,71042.0,True,240.0,,
2022,Ontario,Colorectal Cancer Surgery,,20.0,42.0,2451.0,False,22.0,,
2022,Ontario,Hip Fracture Repair,80.7755504436411,27.0666666666667,62.7833333333333,6086.0,True,35.716666666666605,,
2022,Ontario,Hip Fracture Repair/Emergency and Inpatient,70.5808307858299,35.9,70.1833333333333,5561.0,True,34.283333333333296,,
2022,Ontario,Hip Replacement,71.834491340869,108.0,320.0,9643.0,True,212.0,,
2022,Ontario,Knee Replacement,67.8110736257194,117.0,370.0,15117.0,True,253.0,,
2022,Ontario,Lung Cancer Surgery,,22.0,50.0,1470.0,False,28.0,,
2022,Ontario,MRI Scan,,33.0,151.0,370029.0,False,118.0,,
2022,Ontario,Prostate Cancer Surgery,,48.0,121.0,1194.0,False,73.0,,
2022,Ontario,Radiation Therapy,98.32,9.8,16.8,17068.0,True,7.0,,
2022,Prince Edward Island,Bladder Cancer Surgery,,22.0,60.0,31.0,False,38.0,,
2022,Prince Edward Island,Breast Cancer Surgery,,16.5,37.0,64.0,False,20.5,,
2022,Prince Edward Island,CT Scan,,24.2,105.2,5183.0,False,81.0,,
2022,Prince Edward Island,Cataract Surgery,39.7,126.5,430.4,562.0,True,303.9,,
2022,Prince Edward Island,Colorectal Cancer Surgery,,16.0,47.0,41.0,False,31.0,,
2022,Prince Edward Island,Hip Fracture Repair,91.358024691358,15.3666666666667,44.75,81.0,True,29.3833333333333,,
2022,Prince Edward Island,Hip Fracture Repair/Emergency and Inpatient,91.3,15.6,45.8,92.0,True,30.199999999999996,,
2022,Prince Edward Island,Hip Replacement,53.0,164.4,540.4,83.0,True,376.0,,
2022,Prince Edward Island,Knee Replacement,36.4,210.4,533.0,173.0,True,322.6,,
2022,Prince Edward Island,MRI Scan,,41.2,290.7,2102.0,False,249.5,,
2022,Prince Edward Island,Radiation Therapy,95.0,13.0,27.0,258.0,True,14.0,,
2022,Quebec,Bladder Cancer Surgery,,29.0,61.0,2949.0,False,32.0,,
2022,Quebec,Breast Cancer Surgery,,25.0,49.0,4017.0,False,24.0,,
2022,Quebec,CABG,,,,2845.0,False,,,
2022,Quebec,Cataract Surgery,68.3,65.0,249.0,39331.0,True,184.0,,
2022,Quebec,Colorectal Cancer Surgery,,24.0,49.0,1725.0,False,25.0,,
2022,Quebec,Hip Replacement,45.2,203.0,469.0,3674.0,True,266.0,,
2022,Quebec,Knee Replacement,31.7,266.0,592.0,5151.0,True,326.0,,
2022,Quebec,Lung Cancer Surgery,,27.0,60.0,1182.0,False,33.0,,
2022,Quebec,Prostate Cancer Surgery,,46.0,84.0,711.0,False,38.0,,
2022,Quebec,Radiation Therapy,98.0,,,12752.0,True,,,
2022,Saskatchewan,Bladder Cancer Surgery,,15.0,35.0,323.0,False,20.0,,
2022,Saskatchewan,Breast Cancer Surgery,,23.0,56.0,428.0,False,33.0,,
2022,Saskatchewan,CABG,,5.0,48.0,159.0,False,43.0,,
2022,Saskatchewan,CT Scan,,31.0,152.0,25974.0,False,121.0,,
2022,Saskatchewan,Cataract Surgery,63.1160220994475,77.0,267.0,4525.0,True,190.0,,
2022,Saskatchewan,Colorectal Cancer Surgery,,24.0,63.0,176.0,False,39.0,,
2022,Saskatchewan,Hip Fracture Repair,81.1068702290076,31.7416666666667,62.2,524.0,True,30.458333333333304,,
2022,Saskatchewan,Hip Replacement,34.3189964157706,309.0,725.5,1116.0,True,416.5,,
2022,Saskatchewan,Knee Replacement,23.3774038461538,466.5,831.0,1664.0,True,364.5,,
2022,Saskatchewan,Lung Cancer Surgery,,19.0,40.0,69.0,False,21.0,,
2022,Saskatchewan,MRI Scan,,49.0,181.0,11707.0,False,132.0,,
2022,Saskatchewan,Prostate Cancer Surgery,,54.0,141.0,93.0,False,87.0,,
2022,Saskatchewan,Radiation Therapy,97.91,7.0,20.0,1293.0,True,13.0,,
2023,Alberta,Bladder Cancer Surgery,,34.0,76.0,1125.0,False,42.0,,
2023,Alberta,Breast Cancer Surgery,,22.0,44.0,2133.0,False,22.0,,
2023,Alberta,CABG,,8.0,78.0,501.0,False,70.0,,
2023,Alberta,CT Scan,,26.0,93.0,82867.0,False,67.0,,
2023,Alberta,Cataract Surgery,61.0,90.0,244.0,14342.0,True,154.0,,
2023,Alberta,Colorectal Cancer Surgery,,26.0,62.0,712.0,False,36.0,,
2023,Alberta,Hip Fracture Repair,85.5371900826446,21.3416666666667,57.5666666666667,1695.0,True,36.224999999999994,,
2023,Alberta,Hip Fracture Repair/Emergency and Inpatient,76.5806451612903,29.3833333333333,67.3083333333333,1550.0,True,37.925,,
2023,Alberta,Hip Replacement,58.5,140.0,459.0,2867.0,True,319.0,,
2023,Alberta,Knee Replacement,48.7,188.0,540.0,4306.0,True,352.0,,
2023,Alberta,Lung Cancer Surgery,,31.0,65.0,415.0,False,34.0,,
2023,Alberta,MRI Scan,,43.0,147.0,63589.0,False,104.0,,
2023,Alberta,Prostate Cancer Surgery,,57.0,150.0,502.0,False,93.0,,
2023,Alberta,Radiation Therapy,96.7,9.8,21.0,5016.0,True,11.2,,
2023,British Columbia,Bladder Cancer Surgery,,24.0,55.0,2052.0,False,31.0,,
2023,British Columbia,Breast Cancer Surgery,,20.0,46.0,2313.0,False,26.0,,
2023,British Columbia,CABG,,9.0,78.0,850.0,False,69.0,,
2023,British Columbia,CT Scan,,28.0,180.0,156612.0,False,152.0,,
2023,British Columbia,Cataract Surgery,82.9,41.0,153.0,37553.0,True,112.0,,
2023,British Columbia,Colorectal Cancer Surgery,,20.0,49.0,959.0,False,29.0,,
2023,British Columbia,Hip Fracture Repair,72.0,35.0,71.0,2665.0,True,36.0,,
2023,British Columbia,Hip Replacement,64.6,120.0,346.0,3704.0,True,226.0,,
2023,British Columbia,Knee Replacement,57.3,156.0,403.0,5560.0,True,247.0,,
2023,British Columbia,Lung Cancer Surgery,,28.0,67.0,546.0,False,39.0,,
2023,British Columbia,MRI Scan,,72.0,159.0,98794.0,False,87.0,,
2023,British Columbia,Prostate Cancer Surgery,,40.0,121.0,503.0,False,81.0,,
2023,British Columbia,Radiation Therapy,72.2545943523084,18.0,55.0,6693.0,True,37.0,,
2023,Canada,Bladder Cancer Surgery,,27.9669149868536,70.4686678352323,13692.0,False,42.5017528483787,,
2023,Canada,Breast Cancer Surgery,,21.8595638910858,45.3353293413174,17702.0,False,23.4757654502316,,
2023,Canada,CABG,,8.39233203052298,78.5066071096222,8265.0,False,70.11427507909922,,
2023,Canada,CT Scan,,16.5330314091009,117.137309666921,981436.0,False,100.6042782578201,,
2023,Canada,Cataract Surgery,69.5843384281546,66.2688854244573,241.048037563334,189866.0,True,174.7791521388767,,
2023,Canada,Colorectal Cancer Surgery,,22.4950582681811,50.154005015489,6779.0,False,27.658946747307898,,
2023,Canada,Hip Fracture Repair,81.0,26.3274142195795,64.0,13248.0,True,37.672585780420505,,
2023,Canada,Hip Replacement,65.5113986444855,130.985343499692,375.918310998152,25968.0,True,244.93296749846,,
2023,Canada,Knee Replacement,58.922791846819,161.206497838172,442.604187770229,40475.0,True,281.397689932057,,
2023,Canada,Lung Cancer Surgery,,26.0317425083241,57.8041731409545,4505.0,False,31.772430632630396,,
2023,Canada,MRI Scan,,47.0816871258936,163.155359392807,607697.0,False,116.07367226691338,,
2023,Canada,Prostate Cancer Surgery,,51.6295546558704,128.112203585888,3458.0,False,76.4826489300176,,
2023,Canada,Radiation Therapy,93.0987505352069,12.3413054388884,27.0314604960773,51382.0,True,14.690155057188901,,
2023,Manitoba,Breast Cancer Surgery,,28.0,59.2000000000001,355.0,False,31.200000000000102,,
2023,Manitoba,CABG,,11.0,58.0,131.0,False,47.0,,
2023,Manitoba,CT Scan,,36.0,130.0,27060.0,False,94.0,,
2023,Manitoba,Cataract Surgery,63.0,75.0,371.0,4418.0,True,296.0,,
2023,Manitoba,Hip Fracture Repair,88.0,21.0,52.0,661.0,True,31.0,,
2023,Manitoba,Hip Replacement,58.6936522539099,154.0,511.4,1087.0,True,357.4,,
2023,Manitoba,Knee Replacement,44.2819843342037,215.0,647.2,1915.0,True,432.20000000000005,,
2023,Manitoba,Lung Cancer Surgery,,30.5,72.9,142.0,False,42.400000000000006,,
2023,Manitoba,MRI Scan,,110.0,280.0,18717.0,False,170.0,,
2023,Manitoba,Radiation Therapy,100.0,17.0,25.0,1918.0,True,8.0,,
2023,New Brunswick,Bladder Cancer Surgery,,24.0,57.0,284.0,False,33.0,,
2023,New Brunswick,Breast Cancer Surgery,,23.0,55.0,386.0,False,32.0,,
2023,New Brunswick,CABG,,9.0,132.0,215.0,False,123.0,,
2023,New Brunswick,Cataract Surgery,66.0,49.0,317.0,6163.0,True,268.0,,
2023,New Brunswick,Colorectal Cancer Surgery,,23.0,54.0,242.0,False,31.0,,
2023,New Brunswick,Hip Fracture Repair,84.2920353982301,22.0,59.0,488.0,True,37.0,,
2023,New Brunswick,Hip Replacement,42.0,229.0,408.0,658.0,True,179.0,,
2023,New Brunswick,Knee Replacement,38.0,226.0,522.0,1118.0,True,296.0,,
2023,New Brunswick,Lung Cancer Surgery,,40.0,77.0,89.0,False,37.0,,
2023,New Brunswick,Prostate Cancer Surgery,,57.0,120.0,91.0,False,63.0,,
2023,New Brunswick,Radiation Therapy,92.5,12.0,26.0,1226.0,True,14.0,,
2023,Newfoundland and Labrador,Bladder Cancer Surgery,,28.0,48.0,93.0,False,20.0,,
2023,Newfoundland and Labrador,Breast Cancer Surgery,,22.0,50.0,221.0,False,28.0,,
2023,Newfoundland and Labrador,CABG,,15.0,105.0,168.0,False,90.0,,
2023,Newfoundland and Labrador,CT Scan,,,,46102.0,False,,,
2023,Newfoundland and Labrador,Cataract Surgery,43.0,132.0,351.0,1225.0,True,219.0,,
2023,Newfoundland and Labrador,Colorectal Cancer Surgery,,15.0,36.0,150.0,False,21.0,,
2023,Newfoundland and Labrador,Hip Fracture Repair,91.0,22.425,47.6666666666667,317.0,True,25.2416666666667,,
2023,Newfoundland and Labrador,Hip Fracture Repair/Emergency and Inpatient,93.0,23.0,46.0,212.0,True,23.0,,
2023,Newfoundland and Labrador,Hip Replacement,48.0,198.0,578.0,359.0,True,380.0,,
2023,Newfoundland and Labrador,Knee Replacement,37.0,273.0,674.0,453.0,True,401.0,,
2023,Newfoundland and Labrador,Lung Cancer Surgery,,18.0,36.0,30.0,False,18.0,,
2023,Newfoundland and Labrador,MRI Scan,,,,9271.0,False,,,
2023,Newfoundland and Labrador,Prostate Cancer Surgery,,50.0,101.0,61.0,False,51.0,,
2023,Newfoundland and Labrador,Radiation Therapy,57.0,27.0,54.0,563.0,True,27.0,,
2023,Nova Scotia,Bladder Cancer Surgery,,36.0,176.0,489.0,False,140.0,,
2023,Nova Scotia,Breast Cancer Surgery,,23.0,53.0,495.0,False,30.0,,
2023,Nova Scotia,CABG,,7.0,64.0,182.0,False,57.0,,
2023,Nova Scotia,CT Scan,,48.0,160.0,37624.0,False,112.0,,
2023,Nova Scotia,Cataract Surgery,67.0,71.0,271.0,5201.0,True,200.0,,
2023,Nova Scotia,Colorectal Cancer Surgery,,27.0,63.0,259.0,False,36.0,,
2023,Nova Scotia,Hip Fracture Repair,83.1873905429072,24.5,61.0,574.0,True,36.5,,
2023,Nova Scotia,Hip Replacement,52.6,166.0,599.0,810.0,True,433.0,,
2023,Nova Scotia,Knee Replacement,47.1,205.0,609.0,1165.0,True,404.0,,
2023,Nova Scotia,Lung Cancer Surgery,,38.0,93.0,222.0,False,55.0,,
2023,Nova Scotia,MRI Scan,,78.0,349.0,10899.0,False,271.0,,
2023,Nova Scotia,Prostate Cancer Surgery,,118.0,189.0,124.0,False,71.0,,
2023,Nova Scotia,Radiation Therapy,77.0,20.0,37.0,1494.0,True,17.0,,
2023,Ontario,Bladder Cancer Surgery,,27.0,72.0,6002.0,False,45.0,,
2023,Ontario,Breast Cancer Surgery,,20.0,42.0,7160.0,False,22.0,,
2023,Ontario,CABG,,8.0,78.0,3154.0,False,70.0,,
2023,Ontario,CT Scan,,9.0,98.0,596973.0,False,89.0,,
2023,Ontario,Cataract Surgery,65.2514792899408,74.0,282.0,74360.0,True,208.0,,
2023,Ontario,Colorectal Cancer Surgery,,21.0,48.0,2572.0,False,27.0,,
2023,Ontario,Hip Fracture Repair,82.0,26.0,61.0,6187.0,True,35.0,,
2023,Ontario,Hip Fracture Repair/Emergency and Inpatient,74.4919786096257,32.4416666666667,66.7,5610.0,True,34.258333333333304,,
2023,Ontario,Hip Replacement,79.020032485111,91.0,276.0,11082.0,True,185.0,,
2023,Ontario,Knee Replacement,76.4057454626434,94.0,303.0,17962.0,True,209.0,,
2023,Ontario,Lung Cancer Surgery,,21.0,44.0,1679.0,False,23.0,,
2023,Ontario,MRI Scan,,38.0,153.0,392356.0,False,115.0,,
2023,Ontario,Prostate Cancer Surgery,,50.0,136.0,1347.0,False,86.0,,
2023,Ontario,Radiation Therapy,98.61,9.8,18.2,19365.0,True,8.399999999999999,,
2023,Prince Edward Island,Bladder Cancer Surgery,,31.0,66.0,37.0,False,35.0,,
2023,Prince Edward Island,Breast Cancer Surgery,,16.0,35.0,52.0,False,19.0,,
2023,Prince Edward Island,CT Scan,,21.3,369.3,8938.0,False,348.0,,
2023,Prince Edward Island,Cataract Surgery,20.7,264.4,622.9,623.0,True,358.5,,
2023,Prince Edward Island,Colorectal Cancer Surgery,,15.0,39.0,34.0,False,24.0,,
2023,Prince Edward Island,Hip Fracture Repair,85.55555556,20.76666667,62.21666667,90.0,True,41.45,,
2023,Prince Edward Island,Hip Replacement,38.7,231.4,530.9,111.0,True,299.5,,
2023,Prince Edward Island,Knee Replacement,20.6,286.4,622.5,175.0,True,336.1,,
2023,Prince Edward Island,MRI Scan,,29.9,272.7,1653.0,False,242.79999999999998,,
2023,Prince Edward Island,Radiation Therapy,98.3,13.0,21.0,290.0,True,8.0,,
2023,Quebec,Bladder Cancer Surgery,,30.0,65.0,3300.0,False,35.0,,
2023,Quebec,Breast Cancer Surgery,,25.0,47.0,4010.0,False,22.0,,
2023,Quebec,CABG,,,,2892.0,False,,,
2023,Quebec,Cataract Surgery,71.5,62.0,212.0,40653.0,True,150.0,,
2023,Quebec,Colorectal Cancer Surgery,,25.0,49.0,1650.0,False,24.0,,
2023,Quebec,Hip Replacement,51.6,175.0,434.0,4026.0,True,259.0,,
2023,Quebec,Knee Replacement,38.1,246.0,602.0,5619.0,True,356.0,,
2023,Quebec,Lung Cancer Surgery,,27.0,62.0,1302.0,False,35.0,,
2023,Quebec,Prostate Cancer Surgery,,47.0,95.0,687.0,False,48.0,,
2023,Quebec,Radiation Therapy,96.0,,,13525.0,True,,,
2023,Saskatchewan,Bladder Cancer Surgery,,20.0,34.5,310.0,False,14.5,,
2023,Saskatchewan,Breast Cancer Surgery,,25.0,55.0,577.0,False,30.0,,
2023,Saskatchewan,CABG,,6.0,30.0,172.0,False,24.0,,
2023,Saskatchewan,CT Scan,,23.0,92.0,25260.0,False,69.0,,
2023,Saskatchewan,Cataract Surgery,68.8250750750751,75.0,209.0,5328.0,True,134.0,,
2023,Saskatchewan,Colorectal Cancer Surgery,,21.0,42.0,201.0,False,21.0,,
2023,Saskatchewan,Hip Fracture Repair,80.0,32.55,63.0,571.0,True,30.450000000000003,,
2023,Saskatchewan,Hip Replacement,43.9873417721519,232.0,619.0,1264.0,True,387.0,,
2023,Saskatchewan,Knee Replacement,30.7901907356948,318.0,716.0,2202.0,True,398.0,,
2023,Saskatchewan,Lung Cancer Surgery,,23.0,41.5,80.0,False,18.5,,
2023,Saskatchewan,MRI Scan,,37.0,246.0,12418.0,False,209.0,,
2023,Saskatchewan,Prostate Cancer Surgery,,51.0,125.0,143.0,False,74.0,,
2023,Saskatchewan,Radiation Therapy,97.99,9.0,20.0,1292.0,True,11.0,,
2024,Alberta,Bladder Cancer Surgery,,33.0,76.0,1174.0,False,43.0,,
2024,Alberta,Breast Cancer Surgery,,23.0,55.0,1983.0,False,32.0,,
2024,Alberta,CABG,,10.4,84.8,638.0,False,74.39999999999999,,
2024,Alberta,CT Scan,,34.0,116.0,87548.0,False,82.0,,
2024,Alberta,Cataract Surgery,62.8,85.0,249.0,16865.0,True,164.0,,
2024,Alberta,Colorectal Cancer Surgery,,24.0,55.0,724.0,False,31.0,,
2024,Alberta,Hip Fracture Repair,87.7784467188441,20.9833333333333,51.9,1661.0,True,30.9166666666667,,
2024,Alberta,Hip Fracture Repair/Emergency and Inpatient,79.5060080106809,28.2416666666667,61.65,1498.0,True,33.4083333333333,,
2024,Alberta,Hip Replacement,72.8,109.0,317.0,2762.0,True,208.0,,
2024,Alberta,Knee Replacement,62.5,139.0,407.0,4163.0,True,268.0,,
2024,Alberta,Lung Cancer Surgery,,34.0,64.0,416.0,False,30.0,,
2024,Alberta,MRI Scan,,63.0,217.0,76144.0,False,154.0,,
2024,Alberta,Prostate Cancer Surgery,,67.0,140.0,529.0,False,73.0,,
2024,Alberta,Radiation Therapy,96.1,12.0,21.0,5022.0,True,9.0,,
2024,British Columbia,Bladder Cancer Surgery,,24.0,55.0,1984.0,False,31.0,,
2024,British Columbia,Breast Cancer Surgery,,21.0,43.0,2421.0,False,22.0,,
2024,British Columbia,CABG,,9.0,97.0,726.0,False,88.0,,
2024,British Columbia,CT Scan,,24.0,183.0,154933.0,False,159.0,,
2024,British Columbia,Cataract Surgery,82.9,41.0,159.0,39967.0,True,118.0,,
2024,British Columbia,Colorectal Cancer Surgery,,20.0,47.0,940.0,False,27.0,,
2024,British Columbia,Hip Fracture Repair,73.6934563021519,34.8333333333333,68.0433333333334,2683.0,True,33.21000000000009,,
2024,British Columbia,Hip Replacement,63.2,133.0,374.0,4105.0,True,241.0,,
2024,British Columbia,Knee Replacement,54.7,165.0,406.0,6080.0,True,241.0,,
2024,British Columbia,Lung Cancer Surgery,,22.0,64.0,531.0,False,42.0,,
2024,British Columbia,MRI Scan,,86.0,211.0,107445.0,False,125.0,,
2024,British Columbia,Prostate Cancer Surgery,,40.0,94.0,451.0,False,54.0,,
2024,British Columbia,Radiation Therapy,83.9145416953825,14.0,36.0,7255.0,True,22.0,,
2024,Canada,Bladder Cancer Surgery,,27.8696256991252,66.5308188727951,13946.0,False,38.66119317366989,,
2024,Canada,Breast Cancer Surgery,,23.1227536632568,47.4388166989218,18085.0,False,24.316063035665,,
2024,Canada,CABG,,7.83023171614772,84.2026430123099,8655.0,False,76.37241129616218,,
2024,Canada,CT Scan,,15.8430979845613,128.001683443284,1026885.0,False,112.15858545872271,,
2024,Canada,Cataract Surgery,68.95253040408,67.8990280502158,229.163218418988,203920.0,True,161.2641903687722,,
2024,Canada,Colorectal Cancer Surgery,,22.4931703810208,47.4757728253055,6955.0,False,24.982602444284698,,
2024,Canada,Hip Fracture Repair,83.0967238689548,24.8166666666667,60.61666666666667,13493.0,True,35.79999999999997,,
2024,Canada,Hip Replacement,67.9025769272589,125.38798883694,339.927838788011,27591.0,True,214.539849951071,,
2024,Canada,Knee Replacement,61.436182752605,150.694846527418,386.787552454147,42418.0,True,236.09270592672897,,
2024,Canada,Lung Cancer Surgery,,24.82135216089,56.875053487377,4674.0,False,32.053701326487,,
2024,Canada,MRI Scan,,56.6944353115989,198.398107221971,668620.0,False,141.7036719103721,,
2024,Canada,Prostate Cancer Surgery,,50.0393538913363,107.219970631424,3405.0,False,57.18061674008771,,
2024,Canada,Radiation Therapy,94.0996366453326,12.4417567601943,23.4845717483656,54217.0,True,11.0428149881713,,
2024,Manitoba,Breast Cancer Surgery,,30.0,62.0,510.0,False,32.0,,
2024,Manitoba,CABG,,8.0,77.0,213.0,False,69.0,,
2024,Manitoba,CT Scan,,55.0,162.0,18900.0,False,107.0,,
2024,Manitoba,Cataract Surgery,59.0,88.0,266.0,4492.0,True,178.0,,
2024,Manitoba,Hip Fracture Repair,88.42257597684515,18.8666666666667,51.55,691.0,True,32.683333333333294,,
2024,Manitoba,Hip Replacement,54.0,175.0,474.0,1053.0,True,299.0,,
2024,Manitoba,Knee Replacement,33.0,243.0,726.0,1905.0,True,483.0,,
2024,Manitoba,Lung Cancer Surgery,,25.0,59.0,222.0,False,34.0,,
2024,Manitoba,MRI Scan,,104.0,352.0,17099.0,False,248.0,,
2024,Manitoba,Radiation Therapy,97.0,17.0,28.0,1841.0,True,11.0,,
2024,New Brunswick,Bladder Cancer Surgery,,26.0,57.0,322.0,False,31.0,,
2024,New Brunswick,Breast Cancer Surgery,,23.0,47.0,396.0,False,24.0,,
2024,New Brunswick,CABG,,8.0,162.0,235.0,False,154.0,,
2024,New Brunswick,Cataract Surgery,67.0,62.0,349.0,7754.0,True,287.0,,
2024,New Brunswick,Colorectal Cancer Surgery,,22.0,54.0,227.0,False,32.0,,
2024,New Brunswick,Hip Fracture Repair,84.1648590021692,22.83333333333333,59.21666666666667,461.0,True,36.38333333333334,,
2024,New Brunswick,Hip Replacement,50.0,179.0,349.0,630.0,True,170.0,,
2024,New Brunswick,Knee Replacement,45.0,200.0,363.0,1073.0,True,163.0,,
2024,New Brunswick,Lung Cancer Surgery,,36.0,64.0,82.0,False,28.0,,
2024,New Brunswick,Prostate Cancer Surgery,,53.0,107.0,113.0,False,54.0,,
2024,New Brunswick,Radiation Therapy,86.5,13.0,35.0,1284.0,True,22.0,,
2024,Newfoundland and Labrador,Bladder Cancer Surgery,,27.0,55.0,25.0,False,28.0,,
2024,Newfoundland and Labrador,Breast Cancer Surgery,,21.0,35.0,38.0,False,14.0,,
2024,Newfoundland and Labrador,CABG,,10.0,219.0,193.0,False,209.0,,
2024,Newfoundland and Labrador,CT Scan,,,,46751.0,False,,,
2024,Newfoundland and Labrador,Cataract Surgery,57.0,91.0,282.0,1128.0,True,191.0,,
2024,Newfoundland and Labrador,Colorectal Cancer Surgery,,20.0,33.0,25.0,False,13.0,,
2024,Newfoundland and Labrador,Hip Fracture Repair,83.89057750759878,22.7333333333333,68.60333333333332,329.0,True,45.870000000000026,,
2024,Newfoundland and Labrador,Hip Fracture Repair/Emergency and Inpatient,88.0,22.0,50.0,69.0,True,28.0,,
2024,Newfoundland and Labrador,Hip Replacement,41.0,216.0,710.0,348.0,True,494.0,,
2024,Newfoundland and Labrador,Knee Replacement,33.0,266.0,772.0,568.0,True,506.0,,
2024,Newfoundland and Labrador,MRI Scan,,,,10434.0,False,,,
2024,Newfoundland and Labrador,Radiation Therapy,95.0,19.0,27.0,603.0,True,8.0,,
2024,Nova Scotia,Bladder Cancer Surgery,,41.0,162.0,463.0,False,121.0,,
2024,Nova Scotia,Breast Cancer Surgery,,25.0,49.0,538.0,False,24.0,,
2024,Nova Scotia,CABG,,9.0,92.0,144.0,False,83.0,,
2024,Nova Scotia,CT Scan,,45.0,192.0,43492.0,False,147.0,,
2024,Nova Scotia,Cataract Surgery,83.0,54.0,156.0,4999.0,True,102.0,,
2024,Nova Scotia,Colorectal Cancer Surgery,,28.0,73.0,294.0,False,45.0,,
2024,Nova Scotia,Hip Fracture Repair,85.5287569573284,22.9666666666667,54.15333333333332,587.0,True,31.18666666666662,,
2024,Nova Scotia,Hip Replacement,64.0,124.0,498.0,926.0,True,374.0,,
2024,Nova Scotia,Knee Replacement,57.0,146.0,490.0,1249.0,True,344.0,,
2024,Nova Scotia,Lung Cancer Surgery,,34.0,67.0,206.0,False,33.0,,
2024,Nova Scotia,MRI Scan,,77.0,366.0,14316.0,False,289.0,,
2024,Nova Scotia,Prostate Cancer Surgery,,157.0,239.0,130.0,False,82.0,,
2024,Nova Scotia,Radiation Therapy,90.0,16.0,29.0,1382.0,True,13.0,,
2024,Ontario,Bladder Cancer Surgery,,27.0,66.0,5948.0,False,39.0,,
2024,Ontario,Breast Cancer Surgery,,21.0,41.0,6861.0,False,20.0,,
2024,Ontario,CABG,,7.0,66.0,3200.0,False,59.0,,
2024,Ontario,CT Scan,,8.0,113.0,640112.0,False,105.0,,
2024,Ontario,Cataract Surgery,65.6249171988024,71.0,253.0,75482.0,True,182.0,,
2024,Ontario,Colorectal Cancer Surgery,,21.0,43.0,2642.0,False,22.0,,
2024,Ontario,Hip Fracture Repair,84.27968090098545,24.5666666666667,56.9166666666667,6393.0,True,32.35,,
2024,Ontario,Hip Fracture Repair/Emergency and Inpatient,76.5589118530295,30.8666666666667,65.4833333333333,5661.0,True,34.6166666666666,,
2024,Ontario,Hip Replacement,82.0060790273556,83.0,239.0,11515.0,True,156.0,,
2024,Ontario,Knee Replacement,79.2260803309024,88.0,271.0,18374.0,True,183.0,,
2024,Ontario,Lung Cancer Surgery,,20.0,47.0,1692.0,False,27.0,,
2024,Ontario,MRI Scan,,46.0,179.0,427973.0,False,133.0,,
2024,Ontario,Prostate Cancer Surgery,,36.0,90.0,1230.0,False,54.0,,
2024,Ontario,Radiation Therapy,97.73,11.2,18.2,20059.0,True,7.0,,
2024,Prince Edward Island,Bladder Cancer Surgery,,20.2,48.2,54.0,False,28.000000000000004,,
2024,Prince Edward Island,Breast Cancer Surgery,,18.0,46.2,60.0,False,28.200000000000003,,
2024,Prince Edward Island,CT Scan,,18.1,113.3,7700.0,False,95.19999999999999,,
2024,Prince Edward Island,Cataract Surgery,19.2,352.6,563.5,663.0,True,210.89999999999998,,
2024,Prince Edward Island,Colorectal Cancer Surgery,,15.5,60.0,42.0,False,44.5,,
2024,Prince Edward Island,Hip Fracture Repair,82.14285714285714,18.2666666666667,60.0766666666666,84.0,True,41.809999999999896,,
2024,Prince Edward Island,Hip Fracture Repair/Emergency and Inpatient,90.1,16.0,48.8,101.0,True,32.8,,
2024,Prince Edward Island,Hip Replacement,45.3,204.0,512.0,148.0,True,308.0,,
2024,Prince Edward Island,Knee Replacement,28.4,332.5,673.9,176.0,True,341.4,,
2024,Prince Edward Island,MRI Scan,,33.7,382.2,1348.0,False,348.5,,
2024,Prince Edward Island,Radiation Therapy,96.1,12.9,24.8,279.0,True,11.9,,
2024,Quebec,Bladder Cancer Surgery,,29.0,62.0,3675.0,False,33.0,,
2024,Quebec,Breast Cancer Surgery,,27.0,55.0,4860.0,False,28.0,,
2024,Quebec,CABG,,,,3131.0,False,,,
2024,Quebec,Cataract Surgery,65.2,76.0,223.0,47307.0,True,147.0,,
2024,Quebec,Colorectal Cancer Surgery,,25.0,47.0,1837.0,False,22.0,,
2024,Quebec,Hip Replacement,48.9,188.0,428.0,4878.0,True,240.0,,
2024,Quebec,Knee Replacement,37.8,251.0,480.0,6864.0,True,229.0,,
2024,Quebec,Lung Cancer Surgery,,27.0,62.0,1442.0,False,35.0,,
2024,Quebec,Prostate Cancer Surgery,,49.0,103.5,810.0,False,54.5,,
2024,Quebec,Radiation Therapy,94.0,,,14906.0,True,,,
2024,Saskatchewan,Bladder Cancer Surgery,,20.0,39.0,301.0,False,19.0,,
